id,teamId,normalizedName,displayName,normalizedPhone,displayPhone,primaryEmail,normalizedPrimaryEmail,primaryDocument,normalizedPrimaryDocument,lastSeenAt,profileData,createdAt,updatedAt
b86149d7-e034-4731-a03e-e1946ed7dcce,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,cqcs 7,CQCS 7,5571823427711434975200,557182342771-1434975200,,,,,2026-07-14 19:31:43.025+00,,2026-07-07 13:46:35.591+00,2026-07-14 19:31:43.291+00
326e93a3-000a-411d-bd7b-e0fb1f86ef0a,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,gustavo ivaldo,Gustavo Ivaldo,120363040844924122,120363040844924122,,,,,2026-07-14 19:33:46.575+00,,2026-07-07 17:51:23.292+00,2026-07-14 19:33:46.902+00
141f176d-48ce-4ea2-9e84-1f11fd59adcd,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,rosangela,Rosângela,5511983432459,(11) 98343-2459,,,,,2026-07-14 16:08:26.209+00,,2026-07-13 13:27:38.655+00,2026-07-14 16:08:26.365+00
b339d81c-c3bd-41c5-bfc8-8453aa054087,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,donizete costa,Donizete Costa,5511983432459,(11) 98343-2459,,,,,2026-07-14 16:09:26.306+00,,2026-07-13 13:44:56.66+00,2026-07-14 16:09:26.576+00
a48438d9-f480-49a8-87fb-a3d94099b42c,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,juliana,Juliana,120363152327785920,120363152327785920,,,,,2026-07-14 12:57:06.477+00,,2026-07-14 12:57:06.662+00,2026-07-14 12:57:06.662+00
a23900c4-f669-4fc0-bafe-0352c90e36ce,a94fc469-4603-487f-ab7f-e2712197d510,fernanda franca da silva,Fernanda Franca Da Silva,5521968989808,(21) 96898-9808,ffranca.advogados@gmail.com,ffranca.advogados@gmail.com,41105424000106,41105424000106,2026-07-22 22:09:30.673+00,,2026-07-22 22:09:31.137+00,2026-07-22 22:09:31.137+00
e966e483-bad5-4ca7-9e42-eda2e2989f45,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,mind health assessoria em saude,Mind Health Assessoria em Saúde,120363040844924122,120363040844924122,,,,,2026-07-13 18:55:15.073+00,,2026-07-13 18:55:15.453+00,2026-07-13 18:55:15.453+00
d8fc521f-cf30-4aff-9060-1949ace0e4b2,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,fabio figueiroa,FÁBIO FIGUEIROA,120363040844924122,120363040844924122,,,,,2026-07-13 19:06:01.54+00,,2026-07-13 19:06:01.734+00,2026-07-13 19:06:01.734+00
99f9bc4d-fd16-42c1-9fb9-e60a89de94d7,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,5511973483410,5511973483410,5511973483410,(11) 97348-3410,,,,,2026-07-13 19:13:57.954+00,,2026-07-13 19:13:58.146+00,2026-07-13 19:13:58.146+00
4e40b94e-68b5-44c4-b956-168f0233a97d,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,120363152327785920,120363152327785920,120363152327785920,120363152327785920,,,,,2026-07-13 19:17:06.525+00,,2026-07-13 19:17:06.747+00,2026-07-13 19:17:06.747+00
f37af58c-0314-4a55-b684-31c9589e4718,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,claudia,Claudia,120363152327785920,120363152327785920,,,,,2026-07-14 12:59:30.622+00,,2026-07-14 12:59:30.891+00,2026-07-14 12:59:30.891+00
eef0010f-aaa3-4cee-9176-82649db6bb65,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,silvia,Silvia,120363031866054683,120363031866054683,,,,,2026-07-14 11:10:06.237+00,,2026-07-07 13:57:31.228+00,2026-07-14 11:10:06.512+00
c59e4463-8629-4f38-8c04-1f34183ae317,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,cinara,CINARA,120363152327785920,120363152327785920,,,,,2026-07-14 13:00:11.766+00,,2026-07-14 13:00:07.704+00,2026-07-14 13:00:11.903+00
5db1af2b-1d88-4355-8fe6-df868510b416,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,rosangela,Rosângela,5511964545199,(11) 96454-5199,,,,,2026-07-14 12:05:46.576+00,,2026-07-14 12:05:38.228+00,2026-07-14 12:05:46.741+00
7de64fa7-8a06-4d3b-990e-f537964e8cc4,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,giovana julio orem,Giovana Julio Orem,120363152327785920,120363152327785920,,,,,2026-07-14 13:04:00.837+00,,2026-07-14 13:03:06.127+00,2026-07-14 13:04:01.032+00
28b9d997-5e49-4199-9ff0-392d5d2e187c,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,rosangela,Rosângela,5511944510958,(11) 94451-0958,,,,,2026-07-14 19:57:24.883+00,,2026-07-07 20:11:06.304+00,2026-07-14 19:57:25.08+00
9e67cc60-1c38-41db-9234-9bd4c940ecb5,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,ana rosa,Ana Rosa,120363152327785920,120363152327785920,,,,,2026-07-14 13:07:26.737+00,,2026-07-14 13:07:26.9+00,2026-07-14 13:07:26.9+00
9c806ce6-d630-4efb-85b4-c68a5cf0e831,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,carol perez,Carol Perez,120363152327785920,120363152327785920,,,,,2026-07-14 15:17:30.86+00,,2026-07-13 19:17:21.41+00,2026-07-14 15:17:31.166+00
88b27a6a-b192-4cb5-bd77-d5cffc1e210c,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,aliny,Aliny,120363152327785920,120363152327785920,,,,,2026-07-14 13:13:01.522+00,,2026-07-14 13:07:51.007+00,2026-07-14 13:13:01.731+00
8bb3a4cb-054b-4a1f-bb75-65963ed87b0e,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,alexandre machado,Alexandre Machado,120363040844924122,120363040844924122,,,,,2026-07-14 13:13:52.816+00,,2026-07-07 19:52:31.709+00,2026-07-14 13:13:53.063+00
23eae004-6a85-4567-adb9-9045575128d5,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,5511971102576,5511971102576,5511971102576,(11) 97110-2576,,,,,2026-07-14 13:13:59.593+00,,2026-07-13 22:28:45.005+00,2026-07-14 13:13:59.831+00
ecc79aed-a3a2-4d46-a00c-f977e7ed8f72,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,aline tabordo,Aline Tabordo,5511986581403,(11) 98658-1403,,,,,2026-07-14 13:15:45.583+00,,2026-07-14 13:15:45.834+00,2026-07-14 13:15:45.834+00
3423e9c5-6490-4176-ab01-04cb8ef2cc74,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,giovanna gomes i planos de saude,Giovanna Gomes I Planos De Saude,120363408049556384,120363408049556384,,,,,2026-07-13 19:55:55.849+00,,2026-07-13 19:31:32.209+00,2026-07-13 19:55:56.132+00
98d02d0d-d604-438e-a01e-0795e2432fdc,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,lais bulhoes,Laís Bulhões,120363408049556384,120363408049556384,,,,,2026-07-13 20:00:01.976+00,,2026-07-13 19:49:07.217+00,2026-07-13 20:00:02.242+00
fdc1284d-3810-4474-962d-1d7741341897,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,mariangela,Mariangela,120363152327785920,120363152327785920,,,,,2026-07-14 13:18:11.105+00,,2026-07-14 13:18:11.443+00,2026-07-14 13:18:11.443+00
7f17964d-3494-43d2-bb73-dda656807ac2,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,rodrigo pavanito,Rodrigo Pavanito,55119643405521612386114,5511964340552-1612386114,,,,,2026-07-14 13:29:01.726+00,,2026-07-14 13:26:38.462+00,2026-07-14 13:29:01.86+00
701386a8-e891-416d-ad09-39d04b01a8e4,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,matheus barbosa,Matheus Barbosa,5511964545199,(11) 96454-5199,,,,,2026-07-14 12:41:33.532+00,,2026-07-14 10:10:27.97+00,2026-07-14 12:41:33.854+00
3bff33c3-3e64-4c90-957d-3c2fe2095730,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,gattini,Gattini,120363152327785920,120363152327785920,,,,,2026-07-14 13:30:27.218+00,,2026-07-14 13:30:27.403+00,2026-07-14 13:30:27.403+00
27223d67-9ae5-4929-bac3-9e15b8eed643,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,steh roulet,Steh Roulet,120363152327785920,120363152327785920,,,,,2026-07-14 13:33:15.755+00,,2026-07-14 13:33:16.006+00,2026-07-14 13:33:16.006+00
8cd498ff-b4bb-4692-9102-c9ae4782e1a1,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,renata,Renata,120363152327785920,120363152327785920,,,,,2026-07-14 13:33:55.416+00,,2026-07-14 13:33:54.974+00,2026-07-14 13:33:55.59+00
15c92be4-89db-408b-9f68-d2f05c036629,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,cassia,Cássia,120363207369713483,120363207369713483,,,,,2026-07-14 20:47:09.246+00,,2026-07-07 14:39:10.965+00,2026-07-14 20:47:09.555+00
a8bd09e5-2bb4-4c3e-8690-871474a78d66,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,rosangela,Rosângela,5511986581403,(11) 98658-1403,,,,,2026-07-14 13:38:08.722+00,,2026-07-14 13:37:44.213+00,2026-07-14 13:38:08.82+00
7fcb84d3-16fc-483b-a284-e02fd177336f,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,catarina miller,Catarina Miller,120363152327785920,120363152327785920,,,,,2026-07-14 15:42:57.146+00,,2026-07-14 15:28:09.317+00,2026-07-14 15:42:57.36+00
cfb88831-d58c-44a1-82d3-a250b74bbf88,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,mara ferreira,Mara Ferreira,120363040844924122,120363040844924122,,,,,2026-07-14 17:42:08.797+00,,2026-07-07 16:59:27.294+00,2026-07-14 17:42:09.017+00
92ce20b5-2024-4e08-91d4-1247ac6c5752,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,natalia vanzelli,Natalia Vanzelli,5511936203330,(11) 93620-3330,,,,,2026-07-14 16:02:34.624+00,,2026-07-07 14:29:41.24+00,2026-07-14 16:02:34.821+00
e8285ea7-90f8-4257-b9d2-9bb2aefcb608,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,luciana,Luciana,120363152327785920,120363152327785920,,,,,2026-07-14 17:53:33.902+00,,2026-07-14 17:53:34.203+00,2026-07-14 17:53:34.203+00
f2d416da-b18c-4bc6-8c63-c98031988e05,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,consilium corretora de seguros,Consilium Corretora de Seguros,120363040844924122,120363040844924122,,,,,2026-07-14 16:06:54.021+00,,2026-07-07 14:22:05.548+00,2026-07-14 16:06:54.191+00
5bcb747b-19e7-4c36-993e-2c1cadc08d35,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,gi sousa,Gi Sousa,5511972623763,(11) 97262-3763,,,,,2026-07-14 20:55:24.939+00,,2026-07-10 17:01:22.062+00,2026-07-14 20:55:25.188+00
09279d92-d0eb-4115-a2ba-379711587a8d,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,5512997890917,5512997890917,5512997890917,(12) 99789-0917,,,,,2026-07-14 16:09:51.847+00,,2026-07-08 14:25:59.906+00,2026-07-14 16:09:52.045+00
bbb068ee-cdda-4fb7-920e-27438a215667,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,lucia,Lucia,120363207369713483,120363207369713483,,,,,2026-07-14 20:58:29.03+00,,2026-07-09 11:27:29.308+00,2026-07-14 20:58:29.275+00
85f6e788-5576-486e-abb9-89aed7d408f5,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,rosangela,Rosângela,5511947271972,(11) 94727-1972,,,,,2026-07-14 21:47:21.146+00,,2026-07-14 13:43:50.388+00,2026-07-14 21:47:21.265+00
608ac928-67be-416b-96c0-fafa79ffd0f7,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,ana danubia - ac corretores,Ana Danubia - AC CORRETORES,55119643405521612386114,5511964340552-1612386114,,,,,2026-07-14 14:05:24.748+00,,2026-07-14 14:05:25.054+00,2026-07-14 14:05:25.054+00
8dfb1b7a-2992-4b8e-a9f7-3d78da9f9f5c,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,talitinha vicente,Talitinha Vicente,5511987146031,(11) 98714-6031,,,,,2026-07-14 22:39:11.736+00,,2026-07-08 13:30:44.449+00,2026-07-14 22:39:11.924+00
0eb9afcf-19c7-4ab2-ad62-4f61a3ed7f17,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,renato rocha,Renato Rocha,55119980314441469394172,5511998031444-1469394172,,,,,2026-07-14 22:41:42.125+00,,2026-07-08 02:12:36.455+00,2026-07-14 22:41:42.296+00
59c63736-5f0e-45bf-8c42-748094f94b74,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,elaine,elaine,5517992727605,(17) 99272-7605,,,,,2026-07-14 18:29:54.315+00,,2026-07-07 13:53:45.205+00,2026-07-14 18:29:54.503+00
5c90e935-82fd-4631-97e7-202e1eb78178,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,silvia,Silvia,55119980314441469394172,5511998031444-1469394172,,,,,2026-07-14 18:37:26.055+00,,2026-07-08 23:48:19.094+00,2026-07-14 18:37:26.284+00
8b2f3455-6a46-484a-8655-309cd975cb01,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,aline mathias⚡,Aline Mathias⚡,120363207369713483,120363207369713483,,,,,2026-07-14 14:08:11.856+00,,2026-07-14 14:07:58.479+00,2026-07-14 14:08:12.039+00
a4647716-71f4-4135-b3df-01487eb41d1a,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,zeveseg corretora de seguros,Zeveseg Corretora de Seguros,55119643405521612386114,5511964340552-1612386114,,,,,2026-07-14 19:12:47.929+00,,2026-07-14 13:23:53.262+00,2026-07-14 19:12:48.312+00
04de10c4-5c70-460c-aafa-0b3e7670911d,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,cristiane alpha marques corretora de seguros,Cristiane  Alpha Marques Corretora De Seguros,55119643405521612386114,5511964340552-1612386114,,,,,2026-07-14 14:14:22.036+00,,2026-07-14 14:14:22.308+00,2026-07-14 14:14:22.308+00
a267560c-0a06-46f4-a28e-62700a899098,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,rosangela,Rosângela,5517992727605,(17) 99272-7605,,,,,2026-07-14 14:16:49.08+00,,2026-07-07 13:57:52.924+00,2026-07-14 14:16:49.22+00
16894917-39e6-4273-b1f5-6949d06f12a1,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,seguros | planos de saude | consorcio,Seguros | Planos de Saúde | Consórcio,55119643405521612386114,5511964340552-1612386114,,,,,2026-07-14 14:19:39.083+00,,2026-07-14 14:19:23.1+00,2026-07-14 14:19:39.401+00
9c0f6edb-36b6-49d9-8154-067fc94453ad,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,caroline gonzaga,Caroline Gonzaga,55119643405521612386114,5511964340552-1612386114,,,,,2026-07-14 14:20:18.778+00,,2026-07-14 14:20:19.063+00,2026-07-14 14:20:19.063+00
98c45f86-5def-491f-a59b-f5d0978cd1d1,a9c81e05-8b1a-47ad-a80d-dbc45603f068,marcos alexandre damazio da silva,Marcos Alexandre Damazio Da Silva,5521984918400,(21) 98491-8400,info@tavaresoffice.com.br,info@tavaresoffice.com.br,42416453000143,42416453000143,2026-07-22 17:32:47.618+00,,2026-07-22 17:32:47.964+00,2026-07-22 17:32:47.964+00
b1e19f08-c97f-4bf5-808f-ab739d9b6910,b874694b-f463-4dbd-bb6f-b04f121a8802,roberto rosa martins consultoria em tecnologia da informacao ltda,ROBERTO ROSA MARTINS CONSULTORIA EM TECNOLOGIA DA INFORMACAO LTDA,5511940130432,(11) 94013-0432,martinrr0711@gmail.com,martinrr0711@gmail.com,45092647000129,45092647000129,2026-07-22 19:11:55.433+00,,2026-07-22 19:11:55.803+00,2026-07-22 19:11:55.803+00
6d806cef-d6f2-49ca-a7e4-c571058fdec4,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,cris t.,Cris T.,120363152327785920,120363152327785920,,,,,2026-07-14 17:42:43.731+00,,2026-07-14 17:42:43.862+00,2026-07-14 17:42:43.862+00
52a49212-177a-4215-bbe0-e14395067841,e51c5c55-1e13-45da-8a37-ed0f36f3d16c,mmv assessoria e servicos ltda,MMV ASSESSORIA E SERVICOS LTDA,5511962817435,(11) 96281-7435,gestao@mmvassessoria.com.br,gestao@mmvassessoria.com.br,39585839000174,39585839000174,2026-07-22 23:22:30.042+00,,2026-07-22 23:22:30.451+00,2026-07-22 23:22:30.451+00
6adae7a1-79f9-40cc-9027-b4fc747711f2,13bbd043-efcc-4c8a-9edd-f34941547546,jose carlos ricardo,Jose Carlos Ricardo,5511996595960,(11) 99659-5960,jcricardo@terra.com.br,jcricardo@terra.com.br,33385262000170,33385262000170,2026-07-23 18:54:02.219+00,,2026-07-23 18:54:02.536+00,2026-07-23 18:54:02.536+00
d33698be-d729-4069-910e-b107b776197d,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,sol corretora,Sol Corretora,120363040844924122,120363040844924122,,,,,2026-07-14 16:19:23.375+00,,2026-07-07 15:06:33.333+00,2026-07-14 16:19:23.57+00
73ec42cf-134d-41e3-9a55-0e8deaa82309,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,flavio machado,Flávio Machado,5511944510958,(11) 94451-0958,,,,,2026-07-14 19:57:04.045+00,,2026-07-07 18:56:44.838+00,2026-07-14 19:57:04.402+00
cf8b6f0b-7ce9-4bd8-a2e4-ea4de706fee6,b874694b-f463-4dbd-bb6f-b04f121a8802,camila de souza silva,Camila de Souza Silva,5519983173009,(19) 98317-3009,Camilarh@kwangjin-kr.com,camilarh@kwangjin-kr.com,,,2026-07-23 13:01:35.633+00,,2026-07-23 13:01:10.205+00,2026-07-23 13:01:35.872+00
d065bba8-2826-4ee2-b259-85913b2caa60,e51c5c55-1e13-45da-8a37-ed0f36f3d16c,wa carvalho construcao ltda,Wa Carvalho Construção ltda,5511985627295,(11) 98562-7295,antoniowilsonpiaui@hotmail.com,antoniowilsonpiaui@hotmail.com,,,2026-07-23 13:09:16.895+00,,2026-07-23 13:09:09.161+00,2026-07-23 13:09:17.261+00
9e13c34d-89e8-4958-9720-274d7dcac805,e51c5c55-1e13-45da-8a37-ed0f36f3d16c,a.l.da silva engenharia,A.L.DA SILVA ENGENHARIA,5511966723938,(11) 96672-3938,alexandre.lucio1620@gmail.com,alexandre.lucio1620@gmail.com,52887695000179,52887695000179,2026-07-23 13:09:42.4+00,,2026-07-23 13:09:42.703+00,2026-07-23 13:09:42.703+00
493b7a3d-8ff3-4827-9a48-560492922ac7,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,rosangela,Rosângela,551127800271,551127800271,,,,,2026-07-14 18:21:49.472+00,,2026-07-07 14:51:54.08+00,2026-07-14 18:21:49.697+00
475eabb3-863b-4100-a11b-17efceb8195d,9bd5cccc-e18f-432e-ae67-dc33103d5791,maria elizete rodrigues da trindade,Maria Elizete Rodrigues Da Trindade,551155274807,1155274807,mariaerodrigues@adv.oabsp.org.br,mariaerodrigues@adv.oabsp.org.br,40644690000136,40644690000136,2026-07-23 13:29:42.532+00,,2026-07-23 13:29:42.987+00,2026-07-23 13:29:42.987+00
c4d5fc6f-6e70-495c-90f5-ea36d0c810ab,9e39aa76-bf9c-4630-afb4-5ea10a9cb738,fernando bailoni benavides,FERNANDO BAILONI BENAVIDES,5511978661951,(11) 97866-1951,akaperon10@hotmail.com,akaperon10@hotmail.com,,,2026-07-23 14:32:31.5+00,,2026-07-23 14:24:22.187+00,2026-07-23 14:32:31.843+00
b4ce37b7-d657-413a-8bb8-9cc3e460fe2d,968fc8e6-f918-4579-b0d1-26570ce5e94b,junior evangelista dos santos,Junior Evangelista Dos Santos,5511980645260,(11) 98064-5260,jr_evangelista@hotmail.com,jr_evangelista@hotmail.com,49977134000156,49977134000156,2026-07-23 15:04:54.513+00,,2026-07-23 15:04:54.993+00,2026-07-23 15:04:54.993+00
04a69709-ade3-4176-b326-f9a1cf62e65a,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,juca sorria sempre 😁😁😁😁😁😁,JUCA SORRIA SEMPRE 😁😁😁😁😁😁,5511939111615,(11) 93911-1615,,,,,2026-07-14 20:07:09.874+00,,2026-07-07 15:09:29.984+00,2026-07-14 20:07:10.111+00
150a07e7-4b0e-419a-9839-15cff71dfade,e51c5c55-1e13-45da-8a37-ed0f36f3d16c,marcilia moreira manente,Marcilia Moreira Manente,551125778142,1125778142,marciliamm@hotmail.com,marciliamm@hotmail.com,,,2026-07-23 15:58:02.488+00,,2026-07-23 15:58:02.923+00,2026-07-23 15:58:02.923+00
0a3184d1-65c7-4ec0-8226-1463c98ad9e3,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,juci - qualyteam,Juci - Qualyteam,5519981623067,(19) 98162-3067,,,,,2026-07-14 18:44:18.077+00,,2026-07-14 18:44:18.256+00,2026-07-14 18:44:18.256+00
7538d945-ad2a-48dc-afc4-70d6fca9b0db,b874694b-f463-4dbd-bb6f-b04f121a8802,sonia m mantovani,Sonia m mantovani,5519981287103,(19) 98128-7103,Soniamantonani63@hotmail.com,soniamantonani63@hotmail.com,,,2026-07-23 16:55:07.11+00,,2026-07-23 16:54:35.916+00,2026-07-23 16:55:07.572+00
3f1a62b1-1555-4694-97f7-59726e25e1d0,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,multigrow.tec.br,Multigrow.tec.br,551127800271,551127800271,,,,,2026-07-14 19:01:34.848+00,,2026-07-07 17:08:08.601+00,2026-07-14 19:01:35.03+00
5dbffed1-4438-431b-bb45-ebc2f7f528d2,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,rosangela,Rosângela,5511999069957,(11) 99906-9957,,,,,2026-07-14 20:35:24.034+00,,2026-07-14 19:39:12.777+00,2026-07-14 20:35:24.262+00
6a451781-9b9e-4fc3-aff6-ee8a5fac773d,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,adriana,Adriana,5511999069957,(11) 99906-9957,,,,,2026-07-14 20:35:56.421+00,,2026-07-14 19:15:28.496+00,2026-07-14 20:35:56.638+00
ac50b34b-831c-449b-b31f-498fd4be0559,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,francesco scavone seguros,Francesco Scavone Seguros,55119643405521612386114,5511964340552-1612386114,,,,,2026-07-14 19:18:23.675+00,,2026-07-14 19:12:48.835+00,2026-07-14 19:18:23.885+00
3a0b9ecb-8fe3-4ddb-bfa1-efdd334c2f4e,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,rosangela,Rosângela,5511996209712,(11) 99620-9712,,,,,2026-07-14 21:02:03.386+00,,2026-07-14 21:01:29.232+00,2026-07-14 21:02:03.514+00
f9b76f7d-dd63-470b-a020-114a5f67df13,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,rosangela,Rosângela,5511976281495,(11) 97628-1495,,,,,2026-07-14 19:38:59.591+00,,2026-07-14 19:38:14.449+00,2026-07-14 19:38:59.738+00
99e3e0db-ca83-4ee1-90ff-cd26f5930cb0,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,victoria gouveia,Victoria Gouveia,5511976281495,(11) 97628-1495,,,,,2026-07-14 19:39:05.876+00,,2026-07-14 19:31:28.747+00,2026-07-14 19:39:06.053+00
dfdbcb8c-b5a0-44b0-8a16-24e789772908,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,gi sousa,Gi Sousa,120363031866054683,120363031866054683,,,,,2026-07-14 21:11:48.321+00,,2026-07-07 13:20:55.783+00,2026-07-14 21:11:48.496+00
ce15d59b-23b0-4f5c-bd1b-93cffaf8be6f,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,marciomikami,Marciomikami,5511958336705,(11) 95833-6705,,,,,2026-07-14 21:12:19.426+00,,2026-07-14 21:09:03.062+00,2026-07-14 21:12:19.598+00
00f67fee-ec13-441e-b047-f17551371d37,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,rosangela,Rosângela,5511958336705,(11) 95833-6705,,,,,2026-07-14 21:13:18.047+00,,2026-07-14 21:08:43.938+00,2026-07-14 21:13:18.17+00
7817e7ea-bbfd-402f-9984-7960e2dd94bb,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,cqcs 5,Cqcs 5,5571823427711434975200,557182342771-1434975200,,,,,2026-07-14 21:32:07.892+00,,2026-07-07 15:03:18.912+00,2026-07-14 21:32:08.282+00
9328ae06-e2af-40c8-991d-fd40449a27d6,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,cqcs 1,Cqcs 1,5571820392621467828390,557182039262-1467828390,,,,,2026-07-14 21:34:33.459+00,,2026-07-14 14:45:31.39+00,2026-07-14 21:34:33.638+00
54c375d5-d55a-4096-bf02-cd1e5ed5977d,9703eb88-bcb7-4c08-952e-158f9c404728,120363407034925508,120363407034925508,120363407034925508,120363407034925508,,,,,2026-07-23 17:34:09.866+00,,2026-07-23 17:19:26.166+00,2026-07-23 17:34:10.233+00
3c01eca9-57ab-4a0f-ae85-d4fa6854909e,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,cassio,Cassio,5511947271972,(11) 94727-1972,,,,,2026-07-14 21:47:41.674+00,,2026-07-14 13:42:27.691+00,2026-07-14 21:47:41.844+00
7f9ba701-2fbf-4765-b818-f0117bbe4916,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,incolume cons e corretora de seguros,Incólume Cons e Corretora de Seguros,55119643405521612386114,5511964340552-1612386114,,,,,2026-07-14 21:55:53.533+00,,2026-07-14 21:55:53.7+00,2026-07-14 21:55:53.7+00
01b185a8-9934-4f9d-b480-e4c31678485a,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,arnaldo macedo,Arnaldo Macedo,5571820392621467828390,557182039262-1467828390,,,,,2026-07-14 22:27:48.52+00,,2026-07-14 22:27:48.675+00,2026-07-14 22:27:48.675+00
6517118f-5598-4b95-aead-86bc1c78821c,9703eb88-bcb7-4c08-952e-158f9c404728,120363424211792632,120363424211792632,120363424211792632,120363424211792632,,,,,2026-07-23 18:00:54.41+00,,2026-07-23 16:57:49.365+00,2026-07-23 18:00:54.617+00
a0fa407f-8f8e-49e2-a784-7e67d47f4739,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,arielle froes,Arielle Fróes,120363031916320997,120363031916320997,,,,,2026-07-14 22:34:57.158+00,,2026-07-14 22:34:57.629+00,2026-07-14 22:34:57.629+00
81736bb9-4165-4dc3-b432-926f19332aff,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,donizete costa,Donizete Costa,55119980314441469394172,5511998031444-1469394172,,,,,2026-07-14 22:37:05.046+00,,2026-07-07 16:16:04.357+00,2026-07-14 22:37:05.203+00
3ffa4b37-fecb-41c7-ae26-f82851df135a,9703eb88-bcb7-4c08-952e-158f9c404728,120363405946450508,120363405946450508,120363405946450508,120363405946450508,,,,,2026-07-23 18:07:02.087+00,,2026-07-23 17:08:02.015+00,2026-07-23 18:07:02.375+00
550b6dbe-5e2f-4663-98d7-fc69c7403646,8f4abfd3-b0bd-4a0c-991a-d553d92f915a,tati nunes garcia,Tati Nunes Garcia,120363207369713483,120363207369713483,,,,,2026-07-14 23:03:58.607+00,,2026-07-12 18:50:01.447+00,2026-07-14 23:03:58.731+00
0937337a-dfaf-4f1b-b597-ee51c95a72ab,e51c5c55-1e13-45da-8a37-ed0f36f3d16c,jfdias servicos de engenharia ltda,JFDIAS SERVICOS DE ENGENHARIA LTDA,5511991876952,(11) 99187-6952,jfdias2000@hotmail.com,jfdias2000@hotmail.com,51071170000106,51071170000106,2026-07-23 18:23:30.523+00,,2026-07-23 12:34:01.636+00,2026-07-23 18:23:30.807+00
