id,profileId,teamId,type,value,normalizedValue,source,isPrimary,createdAt,updatedAt
5af0d8af-e91b-48de-8e13-5f6172eef5ea,f95b47e8-1a2f-4f8b-aeba-4fc3ac11bc68,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,document,30485578000146,30485578000146,crm,f,2026-07-23 19:37:40.13+00,2026-07-23 19:37:40.13+00
8d13ce11-b849-4f3d-8ad9-6e629d60c723,f95b47e8-1a2f-4f8b-aeba-4fc3ac11bc68,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,lead_id,e8cdf3b7-fdcd-4426-8d54-81a90ddfabcb,e8cdf3b7-fdcd-4426-8d54-81a90ddfabcb,crm,f,2026-07-23 19:37:40.162+00,2026-07-23 19:37:40.162+00
9fc94ac2-2f89-4b60-8c3b-2179f664bfee,115b2ecd-9f88-402a-a936-b5bacf1b70f4,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,phone,19992330433,5519992330433,crm,t,2026-07-23 19:38:47.06+00,2026-07-23 19:38:47.06+00
adf894ba-0bb8-4734-a720-8c6434c6dec9,115b2ecd-9f88-402a-a936-b5bacf1b70f4,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,email,contato@timeouro.com.br,contato@timeouro.com.br,crm,f,2026-07-23 19:38:47.076+00,2026-07-23 19:38:47.076+00
4e14ef42-f266-4a06-bec7-435be9d5485a,115b2ecd-9f88-402a-a936-b5bacf1b70f4,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,document,43114108000118,43114108000118,crm,f,2026-07-23 19:38:47.092+00,2026-07-23 19:38:47.092+00
667e70db-03b9-4b70-bebd-235741ab3191,115b2ecd-9f88-402a-a936-b5bacf1b70f4,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,lead_id,1383d768-64c7-4c3b-b34b-e6ce565afb5b,1383d768-64c7-4c3b-b34b-e6ce565afb5b,crm,f,2026-07-23 19:38:47.106+00,2026-07-23 19:38:47.106+00
482443b5-1185-449f-8924-c0f6ecdbcdbd,665bc266-61c7-4b01-9b11-2022fbed758a,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,phone,11994957205,5511994957205,crm,t,2026-07-23 19:40:23.104+00,2026-07-23 19:40:23.104+00
7cf83164-ec89-47bb-b60b-a49d08485157,665bc266-61c7-4b01-9b11-2022fbed758a,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,email,felipe.rodrigues68@hotmail.com,felipe.rodrigues68@hotmail.com,crm,f,2026-07-23 19:40:23.137+00,2026-07-23 19:40:23.137+00
e406807a-ef10-4b87-8aa2-979f09dd4742,665bc266-61c7-4b01-9b11-2022fbed758a,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,document,49362280000177,49362280000177,crm,f,2026-07-23 19:40:23.172+00,2026-07-23 19:40:23.172+00
80238bb1-6949-4f8f-ace3-558d7ab0beb1,665bc266-61c7-4b01-9b11-2022fbed758a,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,lead_id,7d20468d-f0ae-4727-8fa2-6068bfc4c849,7d20468d-f0ae-4727-8fa2-6068bfc4c849,crm,f,2026-07-23 19:40:23.206+00,2026-07-23 19:40:23.206+00
98c228c3-3e8a-4255-afce-e012dbfdf0b2,30bd6dbd-3e61-4b9f-82b3-7930619a92ef,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,phone,31995263818,5531995263818,crm,t,2026-07-23 19:43:24.286+00,2026-07-23 19:43:24.286+00
70d6d25e-680f-4493-a5aa-2ce8e11180ee,30bd6dbd-3e61-4b9f-82b3-7930619a92ef,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,email,thiagosaderm@hotmail.com,thiagosaderm@hotmail.com,crm,f,2026-07-23 19:43:24.313+00,2026-07-23 19:43:24.313+00
8d10061d-7cbc-4f93-a328-759dc342e1d5,30bd6dbd-3e61-4b9f-82b3-7930619a92ef,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,lead_id,fb9e16a0-e068-4def-aa6f-4da47116405b,fb9e16a0-e068-4def-aa6f-4da47116405b,crm,f,2026-07-23 19:43:24.333+00,2026-07-23 19:43:24.333+00
c5d461b6-0b84-49c3-9bb4-181a838367ea,960f6d1a-7161-4d94-b9fa-66a90325e3d2,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,phone,21979985813,5521979985813,crm,t,2026-07-23 19:44:07.822+00,2026-07-23 19:44:07.822+00
6ea75917-58ef-42d9-a1b0-25ab4ed4eaf6,960f6d1a-7161-4d94-b9fa-66a90325e3d2,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,email,rogerioraiou52.rgr@gmail.com,rogerioraiou52.rgr@gmail.com,crm,f,2026-07-23 19:44:07.846+00,2026-07-23 19:44:07.846+00
41f6dccf-3083-4153-8e44-0b5f7f44cea7,960f6d1a-7161-4d94-b9fa-66a90325e3d2,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,document,25239634000122,25239634000122,crm,f,2026-07-23 19:44:07.878+00,2026-07-23 19:44:07.878+00
8e720c5b-f59d-4754-a4e8-48d577c13a9c,960f6d1a-7161-4d94-b9fa-66a90325e3d2,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,lead_id,067895f9-0a13-414f-a061-5cd7f5e8af30,067895f9-0a13-414f-a061-5cd7f5e8af30,crm,f,2026-07-23 19:44:07.911+00,2026-07-23 19:44:07.911+00
0fb5cfaa-05a4-4c2c-8665-106c0f4758fd,0b1439c7-95b4-4658-bf8c-4522bcde75e1,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,phone,11947876582,5511947876582,crm,t,2026-07-23 19:45:03.687+00,2026-07-23 19:45:03.687+00
7b586579-757e-4d4b-850b-8a640d7c175d,0b1439c7-95b4-4658-bf8c-4522bcde75e1,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,email,linaldossantos@yahoo.com,linaldossantos@yahoo.com,crm,f,2026-07-23 19:45:03.71+00,2026-07-23 19:45:03.71+00
5fddb892-99e8-4b01-a346-16ca62691ae8,0b1439c7-95b4-4658-bf8c-4522bcde75e1,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,document,12738819000130,12738819000130,crm,f,2026-07-23 19:45:03.737+00,2026-07-23 19:45:03.737+00
b6f4434c-45b4-4685-a4d5-484ae55c7010,0b1439c7-95b4-4658-bf8c-4522bcde75e1,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,lead_id,49672a76-b24b-4f97-be84-e99fcc8b174e,49672a76-b24b-4f97-be84-e99fcc8b174e,crm,f,2026-07-23 19:45:03.764+00,2026-07-23 19:45:03.764+00
5e857fa1-6015-4e25-bc7d-20b0783ba42d,7fec4a22-5322-45e0-95d2-c037ed0fec5b,862835fd-54ad-4ebd-986a-b5392f1bb227,email,stinacioengenharia@gmail.com,stinacioengenharia@gmail.com,crm,f,2026-07-23 19:34:40.017+00,2026-07-24 16:25:34.81+00
52e61a51-32d1-42a5-b110-df338a10a026,7fec4a22-5322-45e0-95d2-c037ed0fec5b,862835fd-54ad-4ebd-986a-b5392f1bb227,document,26593808000113,26593808000113,crm,f,2026-07-23 19:34:40.052+00,2026-07-24 16:25:34.831+00
957a415a-96ec-4bc4-bca4-952180e6ac14,7fec4a22-5322-45e0-95d2-c037ed0fec5b,862835fd-54ad-4ebd-986a-b5392f1bb227,lead_id,44f5fe40-493c-43d5-86e6-33d612545d87,44f5fe40-493c-43d5-86e6-33d612545d87,crm,f,2026-07-23 19:34:40.09+00,2026-07-24 16:25:34.848+00
20b5c029-eea8-448a-89f0-f93a1c350616,d0e9c0d7-66e5-4984-8d93-0db4e6d6df40,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,phone,11965370243,5511965370243,crm,t,2026-07-23 19:46:41.236+00,2026-07-23 19:46:41.236+00
2ac0c558-b576-40e7-bdc7-20b06baae9a9,d0e9c0d7-66e5-4984-8d93-0db4e6d6df40,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,email,andreacrisoliveira@gmail.com,andreacrisoliveira@gmail.com,crm,f,2026-07-23 19:46:41.264+00,2026-07-23 19:46:43.443+00
344730ed-aea0-45ba-aa5e-2e1568dda38c,d0e9c0d7-66e5-4984-8d93-0db4e6d6df40,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,document,26386588000157,26386588000157,crm,f,2026-07-23 19:46:41.334+00,2026-07-23 19:46:43.476+00
91cdb5e8-52d6-4c82-b448-65dd493d7ba6,d0e9c0d7-66e5-4984-8d93-0db4e6d6df40,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,lead_id,d8cb116a-9672-433f-8da1-f9833b4e84b3,d8cb116a-9672-433f-8da1-f9833b4e84b3,crm,f,2026-07-23 19:46:41.372+00,2026-07-23 19:46:43.509+00
add9ef82-84a2-40ab-a557-48ca7c5d8811,7701911e-e0a1-43a5-b91e-55261dd1f550,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,phone,22981255045,5522981255045,crm,t,2026-07-23 19:47:29.867+00,2026-07-23 19:47:29.867+00
3758f476-3311-489c-9041-adff77fbb32c,7701911e-e0a1-43a5-b91e-55261dd1f550,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,email,tiazainha@gmail.com,tiazainha@gmail.com,crm,f,2026-07-23 19:47:29.89+00,2026-07-23 19:47:29.89+00
3c8165da-f50b-49e7-ae70-0b3590f33750,7701911e-e0a1-43a5-b91e-55261dd1f550,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,document,13499687000284,13499687000284,crm,f,2026-07-23 19:47:29.925+00,2026-07-23 19:47:29.925+00
ed5770c7-0e66-4453-bfac-fc2546736f0b,7701911e-e0a1-43a5-b91e-55261dd1f550,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,lead_id,c2a39b7c-98b0-4548-b6e8-f8701a25dcd4,c2a39b7c-98b0-4548-b6e8-f8701a25dcd4,crm,f,2026-07-23 19:47:29.958+00,2026-07-23 19:47:29.958+00
f6b37f7a-a388-483c-832e-9a358aaeb345,95eb78c7-190f-42c5-87dc-d3b054ef0de0,968fc8e6-f918-4579-b0d1-26570ce5e94b,phone,11987439165,5511987439165,crm,t,2026-07-23 19:48:13.422+00,2026-07-23 19:48:13.422+00
92e31d1b-ae16-46af-a88c-b7b40633d0e0,95eb78c7-190f-42c5-87dc-d3b054ef0de0,968fc8e6-f918-4579-b0d1-26570ce5e94b,document,48661849000132,48661849000132,crm,f,2026-07-23 19:48:13.437+00,2026-07-23 19:48:13.437+00
0c7a8195-ca7c-41a5-9a51-3f26f35224b5,95eb78c7-190f-42c5-87dc-d3b054ef0de0,968fc8e6-f918-4579-b0d1-26570ce5e94b,lead_id,f1328e71-dd73-483f-bdca-a15cdd6aa5df,f1328e71-dd73-483f-bdca-a15cdd6aa5df,crm,f,2026-07-23 19:48:13.454+00,2026-07-23 19:48:13.454+00
d8ead639-e1d6-4b5e-9ef8-22f09621bde4,26e41eee-3ed5-431f-91dc-2eed33549e14,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,phone,21975645128,5521975645128,crm,t,2026-07-23 19:49:12.482+00,2026-07-23 19:49:12.482+00
c72e1c81-9fcb-4469-90c7-e7b2fa31a0ad,26e41eee-3ed5-431f-91dc-2eed33549e14,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,email,marcus.cid@hotmail.com,marcus.cid@hotmail.com,crm,f,2026-07-23 19:49:12.506+00,2026-07-23 19:49:12.506+00
9c0f0cd2-020b-4c2f-8848-0700c13d62f2,26e41eee-3ed5-431f-91dc-2eed33549e14,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,document,35350211000139,35350211000139,crm,f,2026-07-23 19:49:12.538+00,2026-07-23 19:49:12.538+00
6542967d-0cfd-487c-b2eb-22faa3d34e3f,26e41eee-3ed5-431f-91dc-2eed33549e14,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,lead_id,e5775d69-5c63-4de3-aa22-cb535e0da0c1,e5775d69-5c63-4de3-aa22-cb535e0da0c1,crm,f,2026-07-23 19:49:12.57+00,2026-07-23 19:49:12.57+00
41b620df-7584-4033-87f9-03289ee6a8ff,a9094da0-c85c-40bb-b316-4d5979b3fe3d,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,phone,21970446717,5521970446717,crm,t,2026-07-23 19:51:38.037+00,2026-07-23 19:51:38.037+00
a71ddbe3-5b53-4357-8379-adb7d11c4588,18e321a6-85a4-47c7-8123-1476f8f866cf,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,120363423642097433,120363423642097433,whatsapp,t,2026-07-23 19:53:16.58+00,2026-07-23 19:53:16.58+00
754dc76a-883a-4351-8a51-c6859ce7259b,1b7e7505-6a15-4c4c-98a8-e5c3eba09c74,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,5511971690032,5511971690032,whatsapp,t,2026-07-23 19:54:43.255+00,2026-07-23 19:54:43.255+00
2962d2bb-b5d7-4f29-9282-a6e5339551f1,1b7e7505-6a15-4c4c-98a8-e5c3eba09c74,32ccdbe1-627f-4fe3-a506-056b997ed89b,whatsapp_contact_id,71ad528d-9a22-4349-a8aa-438ebf44f20d,71ad528d-9a22-4349-a8aa-438ebf44f20d,whatsapp,f,2026-07-23 19:54:43.282+00,2026-07-23 19:54:43.282+00
c8183d09-08b3-448c-ad2a-0656fc265a47,a9094da0-c85c-40bb-b316-4d5979b3fe3d,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,email,engmaisltda@gmail.com,engmaisltda@gmail.com,crm,f,2026-07-23 19:51:38.065+00,2026-07-23 19:54:43.608+00
af920dbb-78b6-4b3e-82cb-249fabafa5fc,a9094da0-c85c-40bb-b316-4d5979b3fe3d,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,document,46570493000104,46570493000104,crm,f,2026-07-23 19:51:38.093+00,2026-07-23 19:54:43.685+00
b6918156-2d05-496d-8e8a-ddfb01a04fed,a9094da0-c85c-40bb-b316-4d5979b3fe3d,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,lead_id,0c113393-8087-44da-ac9d-5ec06acce8f0,0c113393-8087-44da-ac9d-5ec06acce8f0,crm,f,2026-07-23 19:51:38.119+00,2026-07-23 19:54:43.713+00
f0571e07-3fb1-47d6-8b8f-1859d415699e,7f56f4d0-6a8b-4f28-ba56-b921093d47cb,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,phone,11996595960,5511996595960,crm,t,2026-07-23 19:55:59.237+00,2026-07-23 19:55:59.237+00
b7bec556-75a1-4274-8a57-7f7f5d5c7100,7f56f4d0-6a8b-4f28-ba56-b921093d47cb,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,email,jcricardo@terra.com.br,jcricardo@terra.com.br,crm,f,2026-07-23 19:55:59.253+00,2026-07-23 19:56:02.194+00
c78b1707-d363-40ad-9e39-1e8bf8db6eb8,7f56f4d0-6a8b-4f28-ba56-b921093d47cb,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,document,33385262000170,33385262000170,crm,f,2026-07-23 19:55:59.267+00,2026-07-23 19:56:02.208+00
50207529-0b55-483d-a1f6-8f3ff03857db,7f56f4d0-6a8b-4f28-ba56-b921093d47cb,1c2d5668-5cd9-49a7-a138-3ccd2bea5cbb,lead_id,e0a74fe2-ab22-4765-b7ed-a093323fd601,e0a74fe2-ab22-4765-b7ed-a093323fd601,crm,f,2026-07-23 19:55:59.282+00,2026-07-23 19:56:02.221+00
a0e27b94-9189-4814-82d4-650bc624c5ca,0da16d91-f387-428e-a016-a1bfdc2022a5,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,120363420112245434,120363420112245434,whatsapp,t,2026-07-23 19:56:11.853+00,2026-07-23 19:56:11.853+00
8b372bef-d3c0-46ef-8abf-46c7038189de,a3f4efdb-23eb-4588-82c7-a7299c8c4da3,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11927722793,5511927722793,crm,t,2026-07-23 22:21:00.626+00,2026-07-23 22:21:00.626+00
94de3709-5b83-424c-87cb-2c8b0406c441,a3f4efdb-23eb-4588-82c7-a7299c8c4da3,32ccdbe1-627f-4fe3-a506-056b997ed89b,email,seed.lead.095@example.com,seed.lead.095@example.com,crm,f,2026-07-23 22:21:00.639+00,2026-07-23 22:21:00.639+00
c26cc0fd-cbd3-4e95-b6cd-439d83f0fcfd,a3f4efdb-23eb-4588-82c7-a7299c8c4da3,32ccdbe1-627f-4fe3-a506-056b997ed89b,document,09585720711283,09585720711283,crm,f,2026-07-23 22:21:00.659+00,2026-07-23 22:21:00.659+00
a32836d8-3142-4edb-aa56-8ecd91c9b0db,ea8844a2-0f68-4c20-bf9f-9b9da4460417,862835fd-54ad-4ebd-986a-b5392f1bb227,document,23437519000137,23437519000137,crm,f,2026-07-23 20:44:38.322+00,2026-07-23 20:44:38.322+00
a03720e5-4dd0-46aa-a59e-e446127745b5,a3f4efdb-23eb-4588-82c7-a7299c8c4da3,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,7c5c42de-d032-4bff-94e8-173fa3aa3f4b,7c5c42de-d032-4bff-94e8-173fa3aa3f4b,crm,f,2026-07-23 22:21:00.678+00,2026-07-23 22:21:00.678+00
69263b8e-d8a5-41a4-ad69-cccc11b8172b,18e321a6-85a4-47c7-8123-1476f8f866cf,32ccdbe1-627f-4fe3-a506-056b997ed89b,whatsapp_contact_id,20c8c16e-3870-4759-a04b-d163061cd954,20c8c16e-3870-4759-a04b-d163061cd954,whatsapp,f,2026-07-23 19:53:16.606+00,2026-07-23 21:09:38.653+00
e0345398-9445-4840-8bac-8df9e38c0244,0da16d91-f387-428e-a016-a1bfdc2022a5,32ccdbe1-627f-4fe3-a506-056b997ed89b,whatsapp_contact_id,fb4e51ba-1602-4725-92ef-83ff4738b3d9,fb4e51ba-1602-4725-92ef-83ff4738b3d9,whatsapp,f,2026-07-23 19:56:11.87+00,2026-07-23 20:10:53.823+00
94fee7d8-50a6-46fb-a178-667a996700fc,1f3540c4-6171-48be-ba00-ff4a9de1020c,7b577c22-5513-42cc-ab19-2bf867e14ebc,phone,11999690127,5511999690127,crm,t,2026-07-23 20:15:51.844+00,2026-07-23 20:15:51.844+00
f75603d0-8a2b-411f-828d-79d446ff1413,1f3540c4-6171-48be-ba00-ff4a9de1020c,7b577c22-5513-42cc-ab19-2bf867e14ebc,email,e.queiroz.longo@gmail.com,e.queiroz.longo@gmail.com,crm,f,2026-07-23 20:15:51.876+00,2026-07-23 20:15:51.876+00
357a81c6-6808-4d61-ae4c-59eed45b045a,1f3540c4-6171-48be-ba00-ff4a9de1020c,7b577c22-5513-42cc-ab19-2bf867e14ebc,document,30485578000146,30485578000146,crm,f,2026-07-23 20:15:51.909+00,2026-07-23 20:15:51.909+00
2ad112e8-5a4e-4619-ae40-9c701e9b757f,1f3540c4-6171-48be-ba00-ff4a9de1020c,7b577c22-5513-42cc-ab19-2bf867e14ebc,lead_id,5cc6f6f4-0d3b-4ad9-8d93-c2c815bc7076,5cc6f6f4-0d3b-4ad9-8d93-c2c815bc7076,crm,f,2026-07-23 20:15:51.943+00,2026-07-23 20:15:51.943+00
369ea3db-8da7-454c-b723-6aee2a1bb6b4,c152e4d3-bb2d-4c8a-b8c2-5ab6e5c531b8,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,5511940014975-1602794423,55119400149751602794423,whatsapp,t,2026-07-23 20:22:44.079+00,2026-07-23 20:22:44.079+00
8c248112-ffa1-46c4-b209-6947acbc0644,349326a1-a1b6-45cb-b91c-d0390405d051,760fc14a-229e-4212-9aa9-f90de968af69,phone,11968509875,5511968509875,crm,t,2026-07-23 21:22:30.238+00,2026-07-23 21:22:30.238+00
a569a12e-7599-4927-8d79-a6ee60c5d0b8,c152e4d3-bb2d-4c8a-b8c2-5ab6e5c531b8,32ccdbe1-627f-4fe3-a506-056b997ed89b,whatsapp_contact_id,3d1dc83c-691d-41ec-bc1d-7777d39787b2,3d1dc83c-691d-41ec-bc1d-7777d39787b2,whatsapp,f,2026-07-23 20:22:44.101+00,2026-07-23 21:27:52.774+00
20e525b4-3445-4c45-9651-915d08fb42ea,c7d98c35-0d5d-499a-9c53-28b281a095b4,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11988859573,5511988859573,crm,t,2026-07-23 22:20:53.185+00,2026-07-23 22:20:53.185+00
3c04c614-5cf3-4b0e-8ece-5ca1298be1c9,c7d98c35-0d5d-499a-9c53-28b281a095b4,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,944fbc93-ed72-4048-a86f-b341e89faba9,944fbc93-ed72-4048-a86f-b341e89faba9,crm,f,2026-07-23 22:20:53.231+00,2026-07-23 22:20:53.231+00
7f504aa2-b4b5-4579-a5df-0fd13f14210b,ff8cc844-7e1c-480b-8a92-45d89f04342d,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11939738538,5511939738538,crm,t,2026-07-23 22:20:53.436+00,2026-07-23 22:20:53.436+00
7c882668-c01e-457a-8af1-7c7f55345529,ff8cc844-7e1c-480b-8a92-45d89f04342d,32ccdbe1-627f-4fe3-a506-056b997ed89b,email,seed.lead.025@example.com,seed.lead.025@example.com,crm,f,2026-07-23 22:20:53.456+00,2026-07-23 22:20:53.456+00
478f26f1-8f41-4262-bae3-17dc5fb4b0ea,ff8cc844-7e1c-480b-8a92-45d89f04342d,32ccdbe1-627f-4fe3-a506-056b997ed89b,document,02573057003714,02573057003714,crm,f,2026-07-23 22:20:53.477+00,2026-07-23 22:20:53.477+00
00655db4-64cc-4a24-9e63-acdc644b3a00,86261c7d-d683-401a-a6bb-c8c5b1092bd6,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11941587130,5511941587130,crm,t,2026-07-23 22:21:00.836+00,2026-07-23 22:21:00.836+00
884bac25-1232-4fe5-9ae4-6abf6de5f84d,86261c7d-d683-401a-a6bb-c8c5b1092bd6,32ccdbe1-627f-4fe3-a506-056b997ed89b,email,seed.lead.053@example.com,seed.lead.053@example.com,crm,f,2026-07-23 22:21:00.849+00,2026-07-23 22:21:00.849+00
036d75db-e04b-4939-bea5-6442564721a7,86261c7d-d683-401a-a6bb-c8c5b1092bd6,32ccdbe1-627f-4fe3-a506-056b997ed89b,document,05300828282474,05300828282474,crm,f,2026-07-23 22:21:00.869+00,2026-07-23 22:21:00.869+00
961a0e3a-09ed-4932-acb3-181cea4555a7,349326a1-a1b6-45cb-b91c-d0390405d051,760fc14a-229e-4212-9aa9-f90de968af69,email,prof.edgard.ed@gmail.com,prof.edgard.ed@gmail.com,crm,f,2026-07-23 21:22:30.27+00,2026-07-27 17:50:11.464+00
4ffbd397-7aa1-46f4-b369-533aed64690b,ea8844a2-0f68-4c20-bf9f-9b9da4460417,862835fd-54ad-4ebd-986a-b5392f1bb227,document,24231767000190,24231767000190,crm,f,2026-07-23 20:45:45.595+00,2026-07-24 14:24:54.05+00
c7936b23-fca8-4628-80af-7ba2323ff898,349326a1-a1b6-45cb-b91c-d0390405d051,760fc14a-229e-4212-9aa9-f90de968af69,document,53202507000194,53202507000194,crm,f,2026-07-23 21:22:30.289+00,2026-07-27 17:50:11.505+00
018dd013-5dff-4106-ae8a-bffcfdcf8eac,ff8cc844-7e1c-480b-8a92-45d89f04342d,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,0455fef4-976c-41ef-8837-efcf1bbe165d,0455fef4-976c-41ef-8837-efcf1bbe165d,crm,f,2026-07-23 22:20:53.499+00,2026-07-23 22:20:53.499+00
32f639d5-21b4-486e-b12e-db47e6625ce6,89dcb39b-5698-4137-859b-06459678b5a1,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11988612449,5511988612449,crm,t,2026-07-23 22:20:53.687+00,2026-07-23 22:20:53.687+00
f401ce2d-49e8-4ab4-81ab-95f788bd912f,89dcb39b-5698-4137-859b-06459678b5a1,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,04b87026-6e55-48dc-a249-cbcdaed9d83b,04b87026-6e55-48dc-a249-cbcdaed9d83b,crm,f,2026-07-23 22:20:53.703+00,2026-07-23 22:20:53.703+00
36a03e21-77ae-4b25-b802-2d5f12df5806,de05199a-66ba-4e25-9012-3f54de033b81,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11903410440,5511903410440,crm,t,2026-07-23 22:20:53.878+00,2026-07-23 22:20:53.878+00
3859ad8d-cfd4-49e2-b7c1-424214bc8d2f,de05199a-66ba-4e25-9012-3f54de033b81,32ccdbe1-627f-4fe3-a506-056b997ed89b,email,seed.lead.108@example.com,seed.lead.108@example.com,crm,f,2026-07-23 22:20:53.892+00,2026-07-23 22:20:53.892+00
a9e570dd-4291-4a86-a935-2680742b156d,de05199a-66ba-4e25-9012-3f54de033b81,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,205d2715-3751-4174-83cd-823143849804,205d2715-3751-4174-83cd-823143849804,crm,f,2026-07-23 22:20:53.914+00,2026-07-23 22:20:53.914+00
6123d524-1b7e-4867-b9ac-500afcb670ed,982051d7-4183-49b8-a3ed-d97daf634341,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11938011885,5511938011885,crm,t,2026-07-23 22:20:54.084+00,2026-07-23 22:20:54.084+00
9b4b5e59-432f-49ae-87b3-707036b7c7fc,982051d7-4183-49b8-a3ed-d97daf634341,32ccdbe1-627f-4fe3-a506-056b997ed89b,email,seed.lead.115@example.com,seed.lead.115@example.com,crm,f,2026-07-23 22:20:54.14+00,2026-07-23 22:20:54.14+00
9ed86037-b92b-4feb-a443-2fcf84ec3435,982051d7-4183-49b8-a3ed-d97daf634341,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,0ab4b028-e949-4ccd-9d5b-becde17822be,0ab4b028-e949-4ccd-9d5b-becde17822be,crm,f,2026-07-23 22:20:54.162+00,2026-07-23 22:20:54.162+00
888d81ba-30cf-43f8-b134-cf31991b2857,0be6e378-e839-41b3-b1df-28e416907c63,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,(11) 97890-1122,5511978901122,crm,t,2026-07-23 22:20:54.332+00,2026-07-23 22:20:54.332+00
737349b4-e70a-4f2a-8c11-220436c80a85,0be6e378-e839-41b3-b1df-28e416907c63,32ccdbe1-627f-4fe3-a506-056b997ed89b,email,secretaria@falamundo.edu.br,secretaria@falamundo.edu.br,crm,f,2026-07-23 22:20:54.347+00,2026-07-23 22:20:54.347+00
cc135b6e-8f11-4cb5-8363-d281367279d1,0be6e378-e839-41b3-b1df-28e416907c63,32ccdbe1-627f-4fe3-a506-056b997ed89b,document,15263748000189,15263748000189,crm,f,2026-07-23 22:20:54.367+00,2026-07-23 22:20:54.367+00
b8957d43-4232-4950-b073-3d5de1abae45,0be6e378-e839-41b3-b1df-28e416907c63,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,39201011-31c5-4dd1-bd04-8c74f9f44103,39201011-31c5-4dd1-bd04-8c74f9f44103,crm,f,2026-07-23 22:20:54.388+00,2026-07-23 22:20:54.388+00
f0edfdf5-b7a5-438a-9dbf-8f8a5878aef2,473aa052-bc1e-445c-b315-5379ec440a77,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11966603480,5511966603480,crm,t,2026-07-23 22:20:54.585+00,2026-07-23 22:20:54.585+00
66a14630-f5bf-4b38-bbea-b159e8e57efd,473aa052-bc1e-445c-b315-5379ec440a77,32ccdbe1-627f-4fe3-a506-056b997ed89b,email,seed.lead.078@example.com,seed.lead.078@example.com,crm,f,2026-07-23 22:20:54.602+00,2026-07-23 22:20:54.602+00
